"ave_orton_cone_id","SiO2","Al2O3","B2O3","Li2O","MgO","CaO","SrO","BaO","ZnO","P2O5","MnO2","Fe2O3","TiO2"
20,58,9,5,0,1,5,8,0,5,0,0,0,0
20,58,9,8,0,0,17,0,0,0,0,0,0,0
20,59,2,10,9,2,9,0,0,0,0,0,0,2
20,59,2,10,9,2,9,0,0,0,0,0,2,0
20,59,4,0,19,0,6,0,0,0,2,0,0,0
20,59,4,13,0,3,14,0,0,0,0,0,0,0
20,59,4,13,0,3,15,0,0,0,0,0,0,0
20,59,4,4,0,1,7,0,0,0,0,0,0,0
20,59,5,10,0,2,9,0,6,0,0,0,1,0
20,59,5,11,0,0,15,0,0,0,0,0,0,0
20,59,5,2,0,0,4,0,0,3,0,0,0,0
20,59,6,10,0,0,7,0,0,6,0,0,0,3
20,59,6,8,0,0,13,0,0,1,0,0,0,0
20,59,7,11,0,0,16,0,0,0,0,0,0,0
20,59,7,13,2,2,13,0,0,0,0,0,0,0
20,59,7,3,0,0,5,0,0,0,0,0,4,0
20,59,7,3,0,1,14,5,0,4,0,0,0,0
20,59,7,8,0,0,17,0,0,0,0,0,0,0
20,59,7,9,0,7,12,0,0,0,0,0,0,0
20,59,8,10,0,0,13,0,0,0,0,0,0,0
20,59,8,10,0,5,13,0,0,0,0,0,0,0
20,59,8,9,0,7,12,0,0,0,0,0,0,0
20,59,9,0,0,0,0,0,0,0,0,0,0,0
20,6,0,3,0,0,3,0,0,0,0,63,0,0
20,6,3,0,10,0,0,0,11,0,0,22,0,0
20,60,10,14,0,0,11,0,0,0,0,0,0,0
20,60,10,8,0,0,11,0,0,0,0,0,0,0
20,60,12,10,0,0,12,0,0,0,0,0,0,0
20,60,4,1,0,0,0,0,0,0,0,0,3,0
20,60,4,14,0,4,13,0,0,0,0,0,0,0
20,60,5,13,0,1,14,0,0,0,0,0,1,0
20,60,5,14,0,1,14,0,0,0,0,0,0,0
20,60,6,11,4,0,9,0,3,4,0,0,0,0
20,60,8,8,0,0,10,0,2,2,0,0,0,0
20,60,9,9,0,0,11,0,1,0,0,0,0,0
20,61,10,8,0,0,10,0,0,0,0,0,0,0
20,61,11,11,0,0,12,0,0,0,0,0,0,0
20,61,2,10,9,2,9,0,0,0,0,1,0,0
20,61,3,10,9,2,9,0,0,0,0,0,0,0
20,61,5,13,0,0,14,0,0,0,0,0,0,0
20,61,6,13,0,0,15,0,0,0,0,0,0,0
20,61,6,6,0,6,7,0,0,0,0,0,0,0
20,61,6,9,0,3,14,0,0,0,0,0,0,0
20,61,8,0,0,3,4,0,0,0,0,0,3,0
20,61,8,11,0,0,14,0,0,0,0,0,0,0
20,61,8,5,0,1,7,0,0,0,0,0,4,0
20,62,10,12,0,3,11,0,0,0,0,0,0,0
20,62,10,8,0,0,11,0,0,0,0,0,0,0
20,62,5,0,0,14,9,0,0,0,0,0,9,1
20,62,6,11,0,2,12,0,0,0,0,0,1,0
20,62,6,4,1,1,16,2,0,0,0,0,0,0
20,62,6,8,0,3,13,0,0,0,0,0,0,0
20,62,6,9,0,3,14,0,0,0,0,0,0,0
20,62,7,8,0,5,11,0,0,0,0,0,0,0
20,62,7,9,0,3,14,0,0,0,0,0,0,0
20,62,9,7,0,0,10,0,0,0,0,0,0,0
20,63,13,0,2,0,1,0,11,0,0,0,0,0
20,63,2,10,8,2,9,0,0,0,0,0,0,0
20,63,4,4,0,1,7,0,0,0,0,0,0,0
20,63,5,3,0,0,0,0,0,0,0,0,0,0
20,63,5,8,0,1,10,0,0,0,0,0,0,0
20,63,6,9,2,1,10,0,0,0,0,0,1,0
20,63,7,4,1,1,17,2,0,0,0,0,0,0
20,63,7,9,0,0,12,0,0,0,0,0,0,0
20,63,8,9,0,0,12,0,0,0,0,0,0,0
20,63,8,9,8,2,8,0,0,0,0,0,0,0
20,64,10,8,8,2,7,0,0,0,0,0,0,0
20,64,6,11,0,0,12,0,0,0,0,0,0,0
20,64,6,2,6,0,4,0,5,0,0,0,0,0
20,64,6,8,2,2,9,0,0,0,0,0,1,0
20,64,7,10,0,2,9,0,0,1,0,0,0,0
20,64,8,10,0,0,12,0,0,0,0,0,0,0
20,64,8,10,0,0,13,0,0,0,0,0,0,0
20,64,8,8,0,0,9,0,0,0,0,0,0,0
20,65,10,10,0,2,9,0,0,0,0,0,0,0
20,65,11,5,0,0,7,0,0,0,0,0,2,0
20,65,15,9,0,0,0,0,0,0,0,0,3,0
20,65,6,0,10,0,7,0,2,9,0,0,0,0
20,65,6,0,10,0,7,2,0,9,0,0,0,0
20,65,6,0,10,0,8,0,2,9,0,0,0,0
20,65,6,7,0,1,8,0,0,0,0,0,0,0
20,65,6,7,0,2,6,0,9,0,0,0,0,0
20,65,6,9,0,0,12,0,0,0,0,0,0,0
20,65,7,0,10,0,7,0,2,9,0,0,0,0
20,65,9,0,0,0,9,0,0,6,0,0,0,3
20,66,4,3,0,0,5,0,0,0,0,0,0,0
20,66,4,4,0,0,6,0,0,0,0,0,0,0
20,66,6,6,0,1,7,0,2,5,0,0,0,0
20,66,6,7,0,1,7,0,2,6,0,0,0,0
20,66,7,8,7,0,8,0,0,0,0,0,0,0
20,67,12,7,0,2,3,0,0,0,0,0,3,0
20,67,4,6,0,1,8,0,0,0,0,0,0,0
20,67,5,2,0,6,5,0,0,0,0,0,0,0
20,67,5,3,0,0,9,0,0,2,0,0,0,0
20,67,5,4,0,0,6,0,0,0,0,0,0,0
20,67,6,10,0,0,6,8,0,0,0,0,0,0
20,67,7,8,7,2,7,0,0,0,0,0,0,0
20,68,19,0,6,0,0,0,0,0,0,0,0,0
20,68,4,0,24,0,0,0,0,0,0,0,0,0
20,68,5,5,0,0,7,0,0,0,0,0,0,0
20,68,6,6,0,0,6,0,0,0,0,0,0,0
20,68,7,6,0,3,11,0,0,0,0,0,0,0
20,68,7,8,0,0,11,0,0,0,0,0,0,0
20,69,4,0,21,3,0,0,2,0,0,0,0,0
20,69,4,0,25,0,0,0,0,0,0,0,0,0
20,69,5,3,0,0,6,0,0,0,0,0,0,0
20,70,10,1,0,0,3,4,0,0,0,0,0,0
20,70,5,4,0,0,6,0,0,0,0,0,0,0
20,70,9,1,0,0,3,0,4,0,0,0,0,0
20,70,9,1,0,0,4,0,4,0,0,0,0,0
20,71,5,3,0,0,6,0,0,0,0,0,0,0
20,72,13,0,0,0,3,0,0,0,0,0,0,0
20,72,5,2,3,0,4,2,0,2,0,0,0,0
20,74,6,3,0,0,4,0,0,0,0,0,0,0
20,75,10,0,0,11,0,0,0,0,0,0,0,0
20,75,6,0,10,0,0,7,0,0,0,0,0,0
20,77,5,0,0,3,6,3,0,0,0,0,0,0
21,13,1,23,0,6,43,0,0,0,5,0,0,0
21,16,1,25,0,6,38,0,0,0,5,0,0,4
21,21,9,0,63,0,0,0,0,0,0,0,0,0
21,31,15,0,13,0,10,4,0,26,0,0,0,0
21,36,5,21,0,5,25,0,0,0,0,0,0,0
21,39,13,24,5,0,16,0,0,0,0,0,0,0
21,39,19,0,0,0,0,0,38,0,0,0,0,0
21,39,7,15,0,11,24,0,0,0,0,0,0,0
21,39,7,15,0,8,24,0,0,0,0,0,0,0
21,41,4,24,2,1,16,0,3,0,0,0,4,0
21,46,9,16,0,7,16,0,0,0,0,0,0,0
21,47,10,14,0,4,17,0,0,0,0,0,0,0
21,47,11,0,23,0,9,0,0,5,0,0,0,0
21,49,8,13,0,4,18,0,0,0,0,0,0,0
21,49,9,16,0,0,9,0,0,0,0,0,0,10
21,49,9,17,0,3,16,0,0,0,0,0,0,0
21,50,10,17,0,3,14,0,0,0,0,0,0,0
21,51,15,12,0,3,10,0,0,0,0,0,0,0
21,51,2,16,0,0,17,0,0,0,0,0,0,2
21,51,4,9,9,2,22,0,0,0,0,0,0,0
21,51,5,15,0,2,22,0,0,0,0,0,0,0
21,51,5,9,6,0,24,0,0,0,0,0,0,0
21,52,12,12,0,3,10,0,0,0,0,0,0,0
21,52,3,18,0,1,10,0,0,0,0,0,0,0
21,52,6,12,0,6,7,0,0,10,0,0,0,0
21,52,7,7,2,13,7,7,0,0,2,0,0,0
21,52,8,10,0,6,19,0,0,0,0,0,0,0
21,53,10,15,3,0,11,0,0,0,0,0,1,0
21,53,10,19,0,0,12,0,0,0,0,0,0,0
21,53,7,11,0,0,0,0,24,0,0,0,0,0
21,53,8,10,0,6,19,0,0,0,0,0,0,0
21,53,8,11,0,7,18,0,0,0,0,0,0,0
21,53,8,9,0,0,15,0,0,0,0,0,0,0
21,54,12,11,0,3,9,0,0,0,0,0,0,0
21,54,4,14,0,1,17,0,0,0,0,0,0,0
21,54,6,13,0,3,13,0,4,0,0,0,0,0
21,54,7,12,0,0,19,1,0,0,0,0,0,0
21,54,7,13,0,0,16,1,0,0,0,0,0,0
21,54,7,4,0,1,14,0,10,4,0,0,0,0
21,54,7,5,0,0,15,10,0,4,0,0,0,0
21,54,8,14,4,0,12,0,5,0,0,0,0,0
21,54,8,14,4,0,12,5,0,0,0,0,0,0
21,54,8,15,0,0,13,0,0,0,0,0,0,4
21,54,8,18,0,2,11,0,0,0,0,0,1,0
21,54,9,13,0,3,10,0,0,0,0,0,0,0
21,54,9,17,0,1,12,0,0,0,0,0,0,0
21,54,9,17,0,2,11,0,0,0,0,0,0,0
21,55,10,12,0,3,9,0,0,0,0,0,0,0
21,55,11,12,0,3,9,0,0,0,0,0,0,0
21,55,2,9,9,2,21,0,0,0,0,0,0,0
21,55,4,7,0,0,23,0,0,0,0,0,0,0
21,55,5,12,0,0,18,0,0,0,0,0,0,2
21,55,6,13,0,0,16,1,0,0,0,0,1,0
21,55,7,10,0,9,11,0,0,0,0,0,0,0
21,55,7,11,0,0,8,0,3,5,0,0,0,3
21,55,9,12,4,2,9,0,6,0,0,0,0,0
21,56,10,6,13,1,5,0,0,0,0,0,0,5
21,56,5,13,0,0,16,1,0,0,0,0,0,0
21,56,5,14,3,0,13,5,0,0,0,0,0,0
21,56,5,15,0,0,16,0,0,0,0,0,0,0
21,56,6,0,3,0,8,0,13,6,0,0,0,0
21,56,6,13,0,0,13,0,0,0,0,0,0,0
21,56,6,18,0,0,15,0,0,0,0,0,0,0
21,56,7,9,0,0,12,0,0,0,0,0,0,0
21,56,8,10,8,0,0,0,0,0,0,0,4,0
21,56,8,11,0,0,8,0,10,0,0,0,0,0
21,56,8,11,0,5,12,0,0,0,0,0,0,0
21,56,9,10,0,2,13,1,0,0,0,0,0,0
21,56,9,17,0,2,10,0,0,0,0,0,0,0
21,57,10,10,4,1,11,0,2,0,0,0,0,0
21,57,11,0,0,0,2,0,0,0,0,18,0,0
21,57,12,13,0,0,0,0,0,1,0,0,0,0
21,57,4,8,4,0,22,0,0,0,0,0,0,0
21,57,5,12,0,3,11,0,6,0,0,0,0,0
21,57,7,11,0,0,8,0,10,0,0,0,0,0
21,57,7,6,2,16,7,0,2,0,0,0,0,0
21,57,7,7,0,0,16,0,5,3,0,0,0,0
21,57,7,9,0,0,16,0,0,0,0,0,0,0
21,57,8,11,0,0,14,0,2,0,0,0,2,0
21,57,8,12,0,1,14,0,0,0,0,0,0,0
21,57,8,13,3,0,15,0,0,0,0,0,0,0
21,57,9,8,0,4,14,0,0,0,0,0,0,0
21,58,12,9,4,0,3,10,0,0,0,0,0,0
21,58,4,0,13,0,14,0,0,5,0,0,0,0
21,58,4,15,0,0,16,0,0,0,0,0,0,0
21,58,5,7,2,15,8,2,0,0,0,0,0,0
21,58,6,0,0,0,9,0,0,0,0,0,0,2
21,58,7,12,0,1,13,0,0,0,0,0,1,0
21,58,8,10,0,0,13,0,1,0,0,0,0,0
21,58,8,11,0,0,14,0,1,0,0,0,2,0
21,58,8,13,0,3,12,0,0,0,0,0,0,0
21,58,8,9,0,0,12,5,0,0,0,0,0,0
21,58,9,10,0,2,12,0,0,0,0,0,1,0
21,59,2,15,8,0,12,0,0,0,0,0,0,0
21,59,4,4,0,1,7,0,0,0,0,0,4,0
21,59,6,7,1,14,9,2,0,0,0,0,0,0
21,59,8,10,0,0,12,0,1,0,0,0,0,0
21,59,8,11,0,0,14,0,0,0,0,0,0,0
21,59,8,11,0,0,15,0,0,0,0,0,0,0
21,59,8,9,0,0,11,0,0,0,0,0,1,4
21,59,9,13,0,2,10,0,0,0,0,0,0,0
21,59,9,13,0,2,11,0,0,0,0,0,0,0
21,60,2,12,9,3,11,0,0,0,0,0,0,0
21,60,6,11,0,3,14,0,0,0,0,0,0,0
21,60,7,12,0,0,14,0,0,0,0,0,0,0
21,60,7,5,11,1,4,7,0,0,0,0,0,0
21,60,8,10,2,7,4,0,0,2,0,0,0,0
21,60,8,11,0,3,11,0,0,0,0,0,0,0
21,60,8,5,7,1,10,2,0,0,0,0,0,0
21,60,9,8,0,0,10,0,0,0,0,0,0,0
21,61,10,10,0,0,15,0,0,0,0,0,0,0
21,61,3,8,10,2,11,0,0,0,0,0,0,0
21,61,4,4,0,1,7,0,0,0,0,0,0,0
21,61,5,1,18,0,7,0,0,0,2,0,0,0
21,61,8,13,0,0,12,0,0,0,0,0,0,0
21,61,8,9,0,0,12,0,0,0,0,0,0,4
21,61,9,8,0,0,10,0,0,0,0,0,0,0
21,62,10,7,0,0,11,0,0,0,0,0,0,0
21,62,6,11,3,0,12,0,0,0,0,0,0,0
21,62,6,4,1,1,16,2,0,0,0,0,0,0
21,62,7,4,1,1,17,2,0,0,0,0,0,0
21,62,8,9,0,0,11,0,0,0,0,0,0,0
21,62,9,8,0,0,8,0,0,0,0,0,0,0
21,63,10,10,0,0,12,0,0,0,0,0,0,0
21,63,3,10,10,2,9,0,0,0,0,0,0,0
21,63,3,2,0,9,13,8,0,0,0,0,0,0
21,63,5,12,0,0,13,0,0,0,0,0,0,0
21,63,5,2,2,3,11,3,0,0,0,0,0,0
21,63,5,9,0,0,8,9,0,0,0,0,0,0
21,63,6,10,0,0,11,0,0,0,0,0,0,0
21,63,7,9,0,0,12,0,0,0,0,0,0,0
21,63,8,7,0,0,9,0,0,0,0,0,0,0
21,63,9,10,0,0,12,0,0,0,0,0,0,0
21,64,5,7,0,0,10,0,0,0,0,0,0,0
21,64,6,2,6,0,4,0,5,0,0,0,0,0
21,64,7,10,0,0,10,2,0,0,0,0,0,0
21,64,8,10,0,0,13,0,0,0,0,0,0,0
21,64,8,9,0,0,12,0,0,0,0,0,0,0
21,64,9,10,0,0,12,0,0,0,0,0,0,0
21,64,9,8,9,2,7,0,0,0,0,0,0,0
21,65,5,8,0,1,9,0,0,0,0,0,0,0
21,65,6,10,0,0,10,0,2,0,0,0,0,0
21,65,6,10,0,0,10,2,0,0,0,0,0,0
21,65,6,10,0,0,11,2,0,0,0,0,0,0
21,65,6,7,0,1,8,0,0,0,0,0,0,0
21,65,6,9,0,0,11,0,0,0,0,0,0,0
21,65,7,5,0,1,8,0,0,0,0,0,0,0
21,65,7,7,0,0,8,0,0,0,0,0,0,0
21,65,7,9,0,0,10,0,2,0,0,0,0,0
21,65,8,9,0,0,10,2,0,0,0,0,0,0
21,66,10,0,5,0,10,0,0,3,0,0,0,0
21,66,5,8,0,0,11,0,0,0,0,0,0,0
21,66,6,6,0,1,6,0,2,6,0,0,0,0
21,66,8,9,0,0,12,0,0,0,0,0,0,0
21,67,4,7,0,0,9,0,0,0,0,0,0,0
21,68,4,2,7,0,5,0,0,0,0,0,0,0
21,68,6,0,19,0,8,0,0,0,0,0,0,0
21,68,6,4,12,1,5,0,0,0,0,0,0,0
21,69,5,4,0,0,6,0,0,0,0,0,0,0
21,69,7,9,5,0,8,0,0,2,0,0,0,0
21,70,13,3,5,1,3,0,0,0,0,0,0,0
21,70,3,7,0,0,8,0,0,0,0,0,0,0
21,70,5,3,0,0,6,0,0,0,0,0,0,0
21,70,6,4,0,0,6,0,0,0,0,0,0,0
21,71,4,8,0,1,10,0,0,0,0,0,0,0
21,71,5,3,0,0,6,0,0,0,0,0,0,0
21,75,4,0,17,0,1,0,0,0,0,0,0,0
22,10,1,0,0,0,1,0,0,0,0,72,0,0
22,35,3,25,0,6,23,0,0,0,0,0,0,0
22,46,6,17,0,4,22,0,0,0,0,0,1,0
22,48,1,15,0,0,17,0,0,0,0,0,0,0
22,49,10,9,0,2,16,0,0,0,0,0,0,3
22,49,12,10,0,2,17,0,0,0,0,0,0,0
22,50,13,10,0,2,11,0,0,0,0,0,5,0
22,53,11,7,0,0,21,0,0,0,0,0,0,0
22,55,6,6,0,1,15,0,6,4,0,0,0,0
22,57,6,9,0,0,12,0,0,0,0,0,3,0
22,58,10,9,0,0,12,0,1,0,0,0,0,0
22,58,6,10,0,0,12,0,0,0,0,0,0,0
22,58,7,7,0,3,7,0,0,4,0,0,0,7
22,59,6,13,0,2,15,0,0,0,0,0,0,0
22,60,8,8,0,2,13,0,0,0,0,0,0,0
22,61,6,7,0,5,10,0,0,0,0,0,4,0
22,61,9,8,0,2,12,0,0,0,0,0,1,0
22,62,7,6,0,0,8,0,0,0,0,0,0,0
22,62,7,8,0,2,11,0,0,3,0,0,0,2
22,62,9,8,0,2,9,0,0,0,0,0,3,0
22,63,6,7,0,5,11,0,0,0,0,0,0,0
22,64,6,10,0,0,14,0,0,0,0,0,0,0
22,65,7,8,0,0,11,0,0,0,0,0,0,0
22,68,4,5,0,0,7,0,0,0,0,0,0,0
22,68,7,7,0,0,10,0,0,0,0,0,3,0
23,45,12,9,0,0,10,0,3,0,0,0,0,0
23,50,15,0,21,0,1,0,0,0,0,1,0,5
23,52,3,13,0,2,18,0,0,0,0,0,1,3
23,53,8,16,0,2,13,0,0,0,0,0,0,0
23,54,6,15,0,0,16,0,0,0,0,0,0,0
23,55,12,2,24,0,3,0,0,0,0,0,0,0
23,55,13,10,0,0,13,0,0,0,0,0,0,0
23,55,5,14,0,2,16,0,0,2,0,0,0,2
23,56,8,14,0,0,13,0,0,0,0,0,0,0
23,56,9,15,0,4,8,2,0,2,0,0,0,0
23,57,4,15,0,1,16,0,0,0,0,0,0,0
23,59,10,9,0,0,12,0,0,0,0,0,0,0
23,59,5,0,3,0,8,0,13,6,0,0,0,0
23,59,8,11,0,0,14,0,0,0,0,0,0,0
23,60,9,0,10,0,8,0,6,0,0,0,0,0
23,60,9,0,11,0,8,0,6,0,0,0,0,0
23,61,8,8,0,0,13,0,0,0,0,0,0,0
23,64,6,8,0,2,12,0,0,1,0,0,0,0
23,64,8,10,0,0,13,0,0,0,0,0,0,0
23,65,6,8,0,2,12,0,0,1,0,0,0,0
23,67,6,6,7,1,7,0,0,0,0,0,0,0
24,36,5,28,0,3,27,0,0,0,0,0,0,0
24,40,8,0,0,0,5,0,0,0,0,0,13,0
24,41,3,22,0,5,29,0,0,0,0,0,0,0
24,41,5,33,0,0,22,0,0,0,0,0,0,0
24,41,6,32,0,0,21,0,0,0,0,0,0,0
24,44,5,30,0,0,20,0,0,0,0,0,0,0
24,47,10,8,0,10,18,0,0,0,0,0,0,0
24,47,3,11,0,0,34,0,0,0,0,0,0,0
24,47,5,0,0,0,0,0,18,18,0,0,0,0
24,48,9,17,0,1,18,0,0,0,0,0,0,0
24,50,11,0,0,0,1,0,22,0,0,0,0,0
24,51,3,10,0,4,29,0,0,0,0,0,0,0
24,54,11,7,0,0,14,0,0,0,0,0,0,2
24,55,11,1,0,0,17,0,0,9,0,0,0,0
24,55,7,0,11,0,8,6,0,7,0,0,0,0
24,56,4,0,0,4,0,0,28,8,0,0,0,0
24,56,5,0,12,0,3,0,0,18,0,0,0,7
24,56,8,10,8,1,11,0,0,0,0,0,0,0
24,57,12,12,0,0,13,0,0,0,0,0,0,0
24,57,6,15,0,0,15,0,0,0,0,0,0,0
24,58,0,14,0,0,23,0,0,0,0,0,0,0
24,58,10,8,0,2,9,0,0,0,0,0,0,4
24,59,12,2,0,0,10,0,0,0,0,0,1,0
24,59,5,10,0,0,13,0,0,0,0,0,1,0
24,59,7,0,2,0,9,6,0,9,0,0,0,0
24,60,10,8,0,2,9,0,0,0,0,0,0,0
24,60,10,8,0,2,9,0,0,0,0,1,0,0
24,60,10,8,0,2,9,0,0,1,0,0,0,0
24,60,11,11,0,0,12,0,0,0,0,0,0,0
24,60,7,0,0,0,5,0,0,0,0,0,0,0
24,61,10,8,0,2,9,0,0,0,0,0,0,0
24,61,8,8,0,0,10,0,2,0,0,0,0,0
24,62,7,10,0,1,13,0,0,0,0,0,1,0
24,63,10,0,0,0,9,0,0,0,0,0,0,0
24,63,7,10,0,0,13,0,0,0,0,0,0,0
24,63,8,10,0,1,13,0,0,0,0,0,0,0
24,64,8,9,0,0,12,0,0,0,0,0,0,0
24,65,8,9,0,2,8,0,0,0,0,0,0,0
24,66,8,2,0,6,9,0,0,0,0,0,0,4
24,68,7,3,0,0,15,0,0,0,0,0,0,0
24,71,7,3,0,1,0,0,14,0,0,0,0,0
24,77,6,0,0,9,5,0,0,0,0,0,0,0
24,82,15,0,0,0,0,0,0,0,0,0,0,0
25,24,2,6,0,15,16,0,1,1,4,0,0,0
25,26,0,11,0,0,46,0,0,0,10,0,0,0
25,43,3,32,0,0,22,0,0,0,0,0,0,0
25,51,10,9,0,9,15,0,0,0,0,0,0,3
25,51,19,8,0,0,2,0,0,8,0,0,0,0
25,53,12,0,0,13,15,0,0,0,0,0,0,0
25,53,7,10,0,0,11,4,0,0,0,0,0,4
25,53,8,5,5,8,8,0,0,0,0,0,0,3
25,54,13,0,0,1,15,0,0,0,0,0,0,11
25,54,5,14,0,2,15,0,0,2,0,0,0,2
25,55,10,8,0,1,2,0,0,8,0,0,2,0
25,55,8,0,3,13,5,0,5,12,0,0,0,0
25,57,5,3,3,9,9,0,4,0,0,0,0,3
25,58,10,0,6,9,10,0,0,0,0,0,0,0
25,58,5,14,5,3,12,0,0,0,0,0,0,0
25,58,7,6,0,3,14,0,0,3,0,0,2,1
25,58,8,0,3,10,6,0,0,3,0,0,0,0
25,58,9,5,5,2,6,1,0,3,0,0,0,3
25,59,11,5,0,3,5,0,0,0,0,0,2,3
25,59,7,6,0,0,6,0,0,0,0,0,0,0
25,59,8,5,0,4,13,0,0,3,0,0,2,1
25,60,11,6,0,3,5,0,0,0,0,1,1,0
25,61,11,6,0,3,5,0,0,0,0,0,1,0
25,61,12,6,0,3,5,0,0,0,0,0,1,0
25,62,6,9,0,2,10,0,0,4,0,0,0,0
25,63,6,7,0,0,14,0,0,0,0,0,0,0
25,63,7,9,0,0,12,0,0,0,0,0,0,0
25,64,10,0,0,0,6,0,2,6,0,0,1,5
25,64,8,7,0,1,13,2,0,0,0,0,0,0
25,65,7,0,0,11,14,0,0,0,0,0,0,0
25,66,5,10,0,0,11,0,0,0,0,0,0,0
25,67,5,11,0,0,12,0,0,0,0,0,0,0
25,67,9,0,3,0,6,0,0,7,0,0,0,0
25,70,7,0,0,1,6,0,3,6,0,0,0,0
25,73,15,0,0,9,0,0,0,0,0,0,0,0
26,48,7,3,0,0,22,0,0,0,0,0,0,0
26,53,7,0,4,0,0,0,17,17,0,0,0,0
26,57,5,1,6,9,17,0,0,0,0,0,0,0
26,61,8,7,0,2,15,0,0,0,0,0,0,0
26,61,9,10,8,2,9,0,0,0,0,0,0,0
26,62,10,3,0,0,19,0,0,0,0,0,0,0
26,62,9,12,0,0,12,0,0,0,0,0,0,0
26,64,6,4,2,0,21,0,0,0,0,0,0,0
26,68,10,4,0,1,5,5,0,0,0,0,0,0
26,73,5,3,0,0,8,0,0,8,0,0,0,0
27,42,5,26,0,0,18,0,0,0,0,0,0,0
27,47,1,20,0,4,18,0,0,0,0,0,0,0
27,52,6,9,0,1,21,0,0,0,0,0,0,0
27,56,10,4,0,2,15,0,0,0,0,0,0,4
27,56,11,0,29,0,0,0,0,0,0,0,0,0
27,57,8,8,0,11,7,0,0,0,0,0,4,0
27,57,8,8,0,11,7,0,0,0,0,0,5,0
27,58,10,2,0,11,10,0,0,0,0,0,5,1
27,58,5,3,0,7,11,0,8,0,0,0,0,0
27,58,6,11,0,0,13,0,0,0,0,0,0,0
27,58,7,7,0,11,6,0,0,0,0,0,5,0
27,59,6,3,0,13,8,0,0,5,0,0,0,0
27,59,6,4,0,3,13,0,0,3,0,0,5,0
27,59,7,6,0,8,11,0,0,0,0,0,4,0
27,59,7,8,0,11,6,0,0,0,0,0,4,0
27,59,9,0,0,0,7,2,0,9,0,0,0,5
27,60,5,13,3,5,8,0,0,0,0,0,0,3
27,60,5,8,0,4,6,2,0,7,0,0,1,2
27,60,6,7,0,10,6,0,0,0,0,0,5,0
27,60,7,2,0,12,9,0,0,0,2,0,4,0
27,60,7,2,0,7,14,0,0,0,2,0,4,0
27,60,7,2,0,9,12,0,0,0,2,0,4,0
27,60,7,6,0,9,7,0,0,0,0,0,5,1
27,60,7,8,0,3,16,0,0,0,0,0,0,0
27,60,9,5,0,3,12,0,0,4,0,0,0,0
27,61,11,0,0,0,1,14,0,0,0,0,0,2
27,61,11,0,0,0,4,11,0,0,0,0,0,2
27,61,5,8,0,8,9,0,0,0,1,0,5,0
27,61,6,3,8,5,7,0,0,0,0,0,4,0
27,61,6,4,0,0,8,0,0,4,0,0,0,7
27,61,6,5,0,1,15,0,2,2,0,0,0,0
27,61,6,8,0,5,9,0,0,0,0,0,0,0
27,61,7,6,0,1,15,0,0,0,0,0,6,1
27,61,7,9,0,0,12,0,0,1,0,0,0,0
27,61,7,9,0,0,12,0,0,2,0,0,0,0
27,61,8,6,0,7,8,0,0,0,0,0,5,0
27,61,9,5,0,0,19,0,0,0,0,0,0,0
27,62,3,7,0,11,6,0,0,0,0,0,5,0
27,62,7,9,2,0,12,0,0,1,0,0,0,0
27,63,4,11,8,2,10,0,0,0,0,0,0,0
27,63,6,8,0,1,10,0,0,4,0,0,1,0
27,63,8,6,0,8,6,0,0,0,0,0,5,0
27,64,5,5,0,2,11,0,0,0,0,0,0,1
27,64,5,5,0,5,4,0,2,7,0,0,1,3
27,65,4,5,0,10,5,0,0,3,0,0,0,0
27,65,5,5,0,4,9,0,0,0,0,0,0,2
27,65,6,4,0,7,9,0,0,0,0,0,4,0
27,65,7,0,0,0,12,8,0,0,0,0,0,0
27,65,7,0,0,6,6,0,0,0,0,0,1,3
27,65,7,5,0,3,10,0,0,0,0,0,4,0
27,66,11,4,0,5,6,0,0,0,0,0,0,0
27,66,12,0,1,0,1,10,0,0,0,0,0,0
27,66,6,5,0,4,10,0,0,0,0,0,0,2
27,66,7,7,0,0,13,0,0,0,0,0,0,0
27,67,3,2,0,0,11,0,0,0,0,0,4,0
27,67,6,6,0,1,11,0,0,0,0,0,3,0
27,68,6,6,0,1,11,0,0,0,0,0,3,0
27,69,5,2,3,0,4,4,0,0,0,0,0,0
27,69,8,3,0,6,7,0,0,0,0,0,0,0
27,70,7,0,6,0,6,0,0,0,0,0,7,0
27,71,7,9,0,0,9,0,0,0,0,0,0,0
27,73,5,5,0,0,10,0,0,0,0,0,3,0
28,13,5,0,23,0,8,0,0,14,2,0,0,7
28,35,0,14,0,23,12,0,0,0,0,0,1,12
28,42,4,10,0,7,14,0,0,0,0,0,1,18
28,45,9,0,0,1,0,16,7,21,0,0,0,0
28,46,5,3,0,8,16,0,0,0,4,0,3,0
28,46,9,7,0,7,12,0,0,12,0,0,0,0
28,47,10,0,13,0,0,0,27,0,0,0,0,0
28,47,9,3,0,9,15,0,0,0,0,0,0,8
28,48,11,3,0,6,21,0,0,0,2,0,1,0
28,48,3,24,0,0,16,0,0,0,0,0,0,7
28,48,6,3,0,14,17,0,0,0,3,0,4,0
28,48,7,3,2,11,17,5,0,0,1,0,1,0
28,51,6,0,0,1,7,0,3,29,0,0,0,0
28,51,7,4,0,4,13,0,0,0,2,0,1,4
28,52,12,0,0,8,8,0,0,0,0,0,0,4
28,52,3,27,0,0,18,0,0,0,0,0,0,0
28,52,4,8,1,4,19,0,0,4,0,0,0,0
