"ave_orton_cone_id","SiO2","Al2O3","B2O3","Li2O","K2O","Na2O","KNaO","MgO","CaO","SrO","BaO","ZnO","PbO","P2O5","Cr2O3","MnO","MnO2","FeO","Fe2O3","CoO","NiO","CuO","Cu2O","TiO2","ZrO2","SnO2"
34,68.40,8.65,0.00,0.00,1.69,2.33,4.02,1.05,17.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,68.40,8.65,0.00,0.00,1.69,2.33,4.02,1.05,17.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,64.69,7.30,0.00,0.00,2.16,1.03,3.19,5.49,12.78,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,6.12,0.00,0.00
30,55.92,10.66,2.91,6.13,1.54,5.37,6.92,0.82,10.59,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.10,0.57,0.00,0.00,0.00,5.38,0.00,0.00
30,68.09,4.50,3.69,0.00,0.01,6.16,6.17,2.20,12.71,0.00,0.00,2.41,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,48.14,8.94,0.00,0.00,5.20,3.06,8.26,6.74,22.78,0.00,0.00,0.00,0.00,1.01,0.00,1.10,0.00,0.00,0.14,0.00,0.00,0.87,0.00,2.03,0.00,0.00
34,68.71,6.08,0.00,0.00,4.15,1.11,5.25,3.93,14.17,0.00,0.00,0.00,0.00,0.65,0.00,0.69,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.04,0.00,0.00
33,61.26,6.73,1.69,0.00,3.99,4.20,8.19,3.87,13.40,0.02,0.00,0.00,0.00,1.77,0.00,0.00,0.00,0.00,0.80,0.00,0.00,2.22,0.00,0.06,0.00,0.00
29,62.54,8.19,7.32,0.00,0.08,5.96,6.04,0.18,14.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,1.28,0.00,0.00,0.00,0.00
29,60.79,6.81,6.13,0.00,0.09,5.66,5.75,1.40,11.07,3.75,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.05,4.16,0.00
31,67.16,8.70,1.19,0.00,4.89,0.77,5.66,4.93,12.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,71.59,6.74,0.00,0.00,2.80,1.27,4.07,0.02,13.22,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.03,4.27,0.00
31,68.54,10.03,1.09,0.00,0.02,8.18,8.20,0.02,7.76,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,4.32,0.00,0.00,0.00,0.00,0.03,0.00,0.00
31,62.00,10.19,8.84,0.00,0.38,4.55,4.93,2.57,11.28,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.08,0.00,0.00
32,63.19,16.74,0.00,0.00,2.21,16.09,18.29,0.40,0.72,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.28,0.00,0.00
30,64.72,5.51,2.73,0.00,1.53,2.71,4.24,1.73,9.46,0.00,0.00,10.14,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.00,0.00,1.39,0.00,0.02,0.00,0.00
33,47.91,8.51,1.19,0.00,1.14,7.15,8.29,0.21,2.99,6.83,0.00,8.26,0.00,0.03,0.00,0.00,0.00,0.00,0.88,1.57,0.00,0.00,0.00,13.34,0.00,0.00
29,65.60,6.95,5.53,0.00,0.95,3.83,4.78,2.63,10.51,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,3.89,0.00,0.00,0.00,0.00,0.09,0.00,0.00
30,65.48,8.56,4.52,0.82,1.01,4.07,5.08,6.40,5.54,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.01,3.50,0.00
34,60.69,11.45,0.00,4.17,2.11,6.77,8.88,0.12,0.55,11.90,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.00,0.00,2.16,0.00,0.02,0.00,0.00
33,64.76,2.93,0.00,5.97,0.65,2.12,2.77,4.36,15.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31,64.19,6.12,4.25,1.89,0.04,2.14,2.18,0.03,21.20,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.06,0.00,0.00
33,71.64,7.90,0.00,0.00,5.10,0.00,5.10,0.00,14.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.15,0.00,0.00,0.00,0.00
29,69.27,10.55,1.13,0.03,2.05,6.59,8.64,0.79,1.61,7.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.01,0.00,0.00
34,35.17,3.97,0.00,0.00,15.01,1.44,16.46,14.74,23.70,0.00,0.00,0.00,0.00,4.30,0.00,1.37,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.12,0.00,0.00
34,36.23,4.70,0.00,0.00,14.20,1.82,16.02,14.79,22.18,0.00,0.00,0.00,0.00,4.29,0.00,1.37,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.19,0.00,0.00
34,24.00,1.26,0.00,0.00,15.99,7.58,23.57,11.30,25.37,0.00,0.00,0.00,0.00,6.54,0.00,0.00,2.25,0.00,5.09,0.63,0.00,0.00,0.00,0.00,0.00,0.00
34,27.33,1.06,0.00,0.00,15.18,7.17,22.35,10.70,24.08,0.00,0.00,0.00,0.00,6.22,0.00,0.00,0.00,0.00,3.55,0.00,0.00,0.00,0.00,0.00,4.71,0.00
34,22.32,1.07,0.00,0.00,15.33,7.24,22.56,10.81,24.32,0.00,0.00,7.85,0.00,6.28,0.00,0.00,0.00,0.00,3.59,0.00,0.00,0.00,0.00,1.20,0.00,0.00
34,22.23,1.18,0.00,0.00,14.75,7.00,21.75,10.43,23.40,0.00,0.00,0.00,0.00,6.04,0.00,0.00,0.00,0.00,3.47,0.00,0.00,0.00,0.00,11.51,0.00,0.00
34,24.37,1.27,0.00,0.00,16.25,7.70,23.95,11.48,25.78,0.00,0.00,0.00,0.00,6.65,0.00,0.00,0.00,0.00,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,23.91,1.25,0.00,0.00,15.94,7.56,23.50,11.27,25.30,0.00,0.00,0.00,0.00,6.53,0.00,0.00,0.00,0.00,3.93,0.00,0.00,0.00,0.00,3.33,0.00,0.98
34,57.86,7.71,0.00,0.00,8.91,4.08,12.98,5.52,11.43,0.00,0.00,0.00,0.00,2.28,0.00,0.00,0.00,0.00,2.09,0.00,0.00,0.00,0.00,0.12,0.00,0.00
34,55.89,13.71,0.00,0.00,8.62,4.00,12.62,4.19,9.53,0.00,0.00,0.00,0.00,2.45,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.12,0.00,0.00
34,47.91,10.03,0.00,0.00,2.68,1.14,3.82,3.54,32.08,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.00,0.00,1.63,0.00,0.00,0.00,0.00,0.42,0.00,0.00
34,57.81,10.28,0.00,0.00,7.94,3.70,11.64,3.95,8.65,0.00,0.00,0.00,0.00,2.17,0.00,0.00,0.00,0.00,1.41,0.00,0.00,0.00,0.00,0.34,3.74,0.00
34,55.89,13.71,0.00,0.00,8.62,4.00,12.62,4.19,9.53,0.00,0.00,0.00,0.00,2.45,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.12,0.00,0.00
34,57.86,7.71,0.00,0.00,8.91,4.08,12.98,5.52,11.43,0.00,0.00,0.00,0.00,2.28,0.00,0.00,0.00,0.00,2.09,0.00,0.00,0.00,0.00,0.12,0.00,0.00
34,50.35,9.66,0.00,0.00,9.12,4.86,13.98,5.90,13.59,0.00,0.00,0.00,0.00,3.35,0.00,0.00,0.00,0.00,2.95,0.00,0.00,0.00,0.00,0.22,0.00,0.00
34,45.67,9.72,0.00,0.00,7.49,6.59,14.08,4.58,21.61,0.00,0.00,0.00,0.00,2.55,0.00,0.00,0.00,0.00,1.57,0.00,0.00,0.00,0.00,0.23,0.00,0.00
34,51.90,10.67,0.00,0.00,5.02,4.72,9.74,2.97,21.87,0.00,0.00,0.00,0.00,1.71,0.00,0.00,0.00,0.00,1.05,0.00,0.00,0.00,0.00,0.08,0.00,0.00
34,50.82,9.77,0.00,0.00,8.95,4.84,13.79,5.86,13.34,0.00,0.00,0.00,0.00,3.28,0.00,0.00,0.00,0.00,2.92,0.00,0.00,0.00,0.00,0.22,0.00,0.00
34,68.07,9.87,0.00,0.00,4.94,6.94,11.89,2.40,5.54,0.00,0.00,0.00,0.00,1.31,0.00,0.00,0.00,0.00,0.81,0.00,0.00,0.00,0.00,0.10,0.00,0.00
34,41.49,6.68,0.00,0.00,10.77,6.40,17.17,7.07,16.19,0.00,3.88,0.00,0.00,4.05,0.00,0.00,0.00,0.00,3.30,0.00,0.00,0.00,0.00,0.17,0.00,0.00
34,53.20,9.23,0.00,0.00,1.55,0.62,2.17,2.92,30.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.45,0.00,0.00,0.00,0.00,0.37,0.00,0.00
33,50.19,13.22,0.00,0.00,1.65,3.51,5.16,12.67,17.35,0.00,0.00,0.00,0.00,1.18,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.09,0.00,0.00
33,58.51,6.94,7.35,0.00,0.57,4.20,4.76,5.08,11.52,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.62,0.00,0.00,0.00,0.00,0.31,2.60,2.26
33,51.72,6.36,0.00,0.00,11.97,5.57,17.55,5.79,13.26,0.00,0.00,0.00,0.00,3.38,0.00,0.00,0.00,0.00,1.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,67.69,9.42,0.00,0.00,5.13,7.87,13.00,2.32,5.51,0.00,0.00,0.00,0.00,1.29,0.00,0.00,0.00,0.00,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,54.32,6.60,0.00,0.00,1.44,0.65,2.09,4.30,26.27,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.63,0.00,0.00,0.68,0.00,0.25,0.00,0.00
33,45.44,9.88,0.00,0.00,3.69,2.35,6.04,5.03,30.38,0.00,0.00,0.00,0.00,1.02,0.00,0.00,0.00,0.00,2.04,0.00,0.00,0.00,0.00,0.18,0.00,0.00
33,45.32,9.89,0.00,0.00,3.69,2.34,6.03,5.02,30.53,0.00,0.00,0.00,0.00,1.02,0.00,0.00,0.00,0.00,2.02,0.00,0.00,0.00,0.00,0.18,0.00,0.00
34,73.68,8.76,0.00,0.00,2.15,1.03,3.18,0.11,14.07,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.07,0.00,0.00
34,71.37,8.95,0.00,0.00,1.05,2.19,3.23,0.06,14.53,0.00,0.00,1.69,0.00,0.03,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.07,0.00,0.00
34,71.33,7.56,3.23,0.00,1.30,3.32,4.62,2.62,9.08,0.00,1.45,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.04,0.00,0.00
34,71.57,7.26,0.00,0.00,5.51,0.45,5.97,0.47,14.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31,57.85,5.77,0.00,0.00,6.52,3.02,9.54,2.49,17.52,0.00,0.00,1.11,0.00,1.45,0.00,0.00,0.00,0.00,4.26,0.00,0.00,0.00,0.00,0.01,0.00,0.00
31,63.48,10.41,1.40,0.00,6.80,3.36,10.16,5.02,7.95,0.00,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.17,0.00,0.00
30,52.47,13.11,0.00,0.00,0.42,2.04,2.45,15.03,16.06,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.31,0.00,0.00
30,41.06,7.16,4.19,4.91,4.47,2.69,7.16,5.32,26.78,0.00,0.00,0.00,0.00,1.42,0.00,0.00,0.00,0.00,1.81,0.00,0.00,0.00,0.00,0.19,0.00,0.00
30,57.57,6.54,0.00,0.00,6.50,3.02,9.51,9.12,11.20,0.00,0.00,0.00,0.00,1.69,0.00,0.00,0.00,0.00,1.96,0.00,0.00,0.00,0.00,2.40,0.00,0.00
30,41.74,7.15,8.39,0.00,1.78,3.96,5.74,0.73,24.65,0.00,6.08,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.09,0.00,5.36,0.00,0.00,0.07,0.00,0.00
33,66.27,8.74,0.83,0.00,2.40,3.00,5.40,0.48,15.41,0.00,0.00,2.65,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.10,0.00,0.00
33,72.31,8.74,0.00,0.00,2.34,0.95,3.29,0.11,15.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.01,0.00,0.00
33,68.87,6.57,6.06,0.00,1.73,3.54,5.27,0.33,10.92,0.00,1.39,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.36
33,76.71,5.76,0.00,0.00,1.63,3.73,5.36,2.02,7.78,0.00,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,75.96,6.78,0.13,0.00,0.37,6.26,6.63,0.26,3.99,0.00,4.99,0.48,0.00,0.15,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.01,0.00,0.51
31,65.98,9.30,6.75,0.00,1.69,6.16,7.85,1.67,6.50,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.11,0.00,0.00,1.70,0.00,0.13,0.00,0.00
34,72.34,7.77,0.00,0.00,2.43,1.20,3.63,2.13,13.96,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.05,0.00,0.00
34,71.95,6.77,1.18,0.00,3.03,1.53,4.56,0.31,14.40,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.01,0.00,0.46
34,69.89,7.51,0.00,0.00,6.30,0.00,6.31,1.08,13.78,0.00,0.00,0.94,0.00,0.27,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.01,0.00,0.00
34,72.95,7.87,0.00,0.00,4.06,0.07,4.13,0.14,14.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.22,0.00,0.00
30,69.45,8.91,2.09,0.00,1.82,4.08,5.90,1.73,7.65,0.00,0.00,4.16,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.01,0.00,0.00
29,63.72,6.36,11.96,0.00,1.49,2.62,4.11,2.73,10.85,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.09,0.00,0.00
29,68.83,6.92,0.00,0.00,1.32,4.18,5.50,0.10,8.85,0.00,0.00,9.71,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.05,0.00,0.00
20,56.10,8.15,11.40,3.90,0.96,5.64,6.60,1.67,12.01,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.06,0.00,0.00
21,52.91,8.31,16.05,0.00,0.03,4.55,4.57,8.05,10.03,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.03,0.00,0.00
21,52.77,9.88,14.56,3.36,0.28,6.07,6.35,0.04,10.59,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,1.25,0.00,0.00,1.11,0.00,0.07,0.00,0.00
21,68.72,4.63,3.76,0.00,1.98,11.73,13.71,0.42,6.36,0.00,0.49,0.00,0.00,0.01,0.00,1.68,0.00,0.00,0.03,0.00,0.00,0.16,0.00,0.03,0.00,0.00
20,58.40,8.32,9.43,0.00,0.76,6.01,6.78,0.15,12.12,4.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.10,0.00,0.00
20,58.23,8.80,9.88,3.43,0.70,6.12,6.81,0.09,12.66,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.03,0.00,0.00
20,56.10,8.15,11.40,3.90,0.96,5.64,6.60,1.67,12.01,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.06,0.00,0.00
20,57.96,8.31,10.61,0.00,0.44,5.57,6.00,0.29,13.78,0.00,1.09,0.00,0.00,0.01,0.00,0.44,0.00,0.00,1.47,0.00,0.00,0.00,0.00,0.03,0.00,0.00
20,50.06,9.41,17.28,0.00,0.28,2.92,3.21,3.96,15.61,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.17,0.00,0.00
20,55.06,8.73,15.43,0.00,0.83,5.70,6.52,1.94,12.13,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.06,0.00,0.00
20,58.32,7.95,8.73,0.00,1.83,5.25,7.07,2.01,8.87,0.00,2.30,4.64,0.00,0.02,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.03,0.00,0.00
20,55.42,8.85,15.14,0.00,0.83,5.66,6.49,1.98,11.92,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.06,0.00,0.00
20,70.88,4.84,3.45,0.00,1.84,12.27,14.11,0.39,6.24,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.03,0.00,0.00
20,56.10,8.15,11.40,3.90,0.96,5.64,6.60,1.67,12.01,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.06,0.00,0.00
18,70.83,4.68,3.51,0.00,1.86,12.41,14.26,0.34,6.32,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.03,0.00,0.00
17,60.17,8.93,10.24,0.00,0.79,6.59,7.38,0.04,13.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.09,0.00,0.00
17,47.55,1.63,18.03,0.00,0.06,9.04,9.10,0.06,19.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.09,0.00,3.96
33,70.40,7.77,0.00,0.00,5.01,0.00,5.01,0.00,13.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17,0.00,1.69,0.00,0.00,0.00,0.00
33,67.57,7.45,0.00,0.00,4.81,0.00,4.81,0.00,13.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,1.13,0.00,3.25,0.00,2.26,0.00,0.00
34,72.44,8.84,0.00,0.00,3.60,0.02,3.61,0.04,14.26,0.00,0.00,0.00,0.00,0.03,0.05,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.07,0.00,0.00
34,74.53,7.04,0.00,0.00,1.30,1.49,2.80,3.91,4.73,0.00,1.77,4.29,0.00,0.01,0.00,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,0.09,0.00,0.00
34,75.69,7.39,0.00,0.00,3.31,1.51,4.82,0.00,11.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,74.73,7.14,0.00,0.00,3.91,1.78,5.69,2.20,3.79,5.64,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.01,0.00,0.00
34,71.64,7.47,0.00,0.00,3.51,0.34,3.85,1.61,15.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,66.18,6.77,0.00,0.00,1.62,10.19,11.81,0.03,13.41,0.00,1.19,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.06,0.00,0.00
34,72.05,9.40,0.00,0.00,2.68,3.12,5.80,0.21,12.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.11,0.00,0.00
34,73.32,7.38,0.00,0.00,1.05,3.34,4.39,0.07,14.33,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.46,0.00,0.00,0.00,0.00,0.03,0.00,0.00
34,74.52,7.48,0.00,0.00,3.99,1.79,5.78,0.03,5.37,3.00,2.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,73.20,8.58,0.00,0.00,2.15,0.97,3.12,0.04,14.35,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.62,0.00,0.00,0.00,0.00,0.07,0.00,0.00
33,71.95,7.94,0.00,0.00,5.12,0.00,5.12,0.00,14.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.58,0.00,0.00,0.00,0.00
33,73.76,8.58,0.00,0.00,3.09,1.50,4.58,0.13,12.35,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.04,0.00,0.00
33,73.38,8.02,0.00,0.00,1.65,1.93,3.58,2.50,10.13,0.00,0.00,1.66,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.19,0.00,0.00
33,74.68,8.04,0.00,0.00,1.90,0.86,2.76,0.04,13.90,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.07,0.00,0.00
33,64.04,11.16,0.00,0.00,2.12,1.74,3.86,1.88,3.59,0.00,13.27,0.00,0.00,0.02,0.00,0.00,0.00,0.00,1.97,0.00,0.00,0.00,0.00,0.22,0.00,0.00
33,67.49,9.79,0.00,0.00,2.26,2.57,4.83,0.06,12.80,0.00,0.64,3.86,0.00,0.02,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.06,0.00,0.00
33,68.80,7.55,0.81,0.00,2.29,1.12,3.41,1.75,15.99,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,1.55,0.00,0.00,0.00,0.00,0.13,0.00,0.00
33,67.04,9.61,0.00,0.00,2.21,1.04,3.25,0.20,19.27,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.25,0.00,0.00
33,73.68,8.79,0.00,0.00,2.12,1.03,3.15,0.18,13.67,0.00,0.00,0.00,0.00,0.03,0.00,0.10,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.08,0.00,0.00
33,74.22,6.90,0.00,0.00,3.00,1.37,4.37,0.07,13.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.10,0.00,0.00
33,71.42,9.02,0.00,0.00,4.89,2.23,7.11,0.15,4.03,0.00,7.57,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.09,0.00,0.00
33,75.80,5.96,0.00,0.00,2.77,2.98,5.75,2.02,7.70,0.00,2.33,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,75.66,6.93,0.08,0.00,2.00,3.76,5.76,0.30,4.95,0.00,5.04,0.48,0.00,0.15,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.01,0.00,0.52
33,67.74,8.61,0.00,0.00,2.21,1.00,3.20,0.04,17.48,0.00,0.00,2.75,0.00,0.03,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.07,0.00,0.00
33,68.26,9.84,0.00,0.00,0.92,1.01,1.94,0.11,19.36,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.12,0.00,0.00
33,67.81,9.77,0.00,0.00,0.92,1.01,1.92,0.11,19.23,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.99,0.00,0.00,0.00,0.00,0.12,0.00,0.00
32,65.59,10.30,0.00,0.00,3.61,0.07,3.68,0.15,19.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.00,0.00,0.00,0.23,0.00,0.00
32,72.74,12.85,0.00,0.00,6.62,2.02,8.65,0.03,0.27,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,5.41,0.00,0.00,0.00,0.00,0.04,0.00,0.00
31,71.97,7.74,0.00,0.00,2.50,1.14,3.64,0.03,14.23,0.00,1.43,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00,0.05,0.00,0.00
31,66.11,11.28,0.00,0.00,1.66,2.12,3.78,2.10,15.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.05,0.00,0.00,0.00,0.00,0.41,0.00,0.00
30,40.60,2.47,32.52,0.00,0.04,0.08,0.12,0.09,23.23,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.94,0.00,0.00,0.00,0.00,0.03,0.00,0.00
30,68.62,9.57,0.00,0.00,2.45,5.41,7.86,0.30,12.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30,67.10,8.82,2.55,0.00,0.05,6.76,6.81,0.59,13.74,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.27,0.00,0.04,0.00,0.00
34,71.14,7.94,0.00,0.00,3.48,1.53,5.00,0.06,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,67.76,11.11,0.00,0.00,8.81,0.06,8.88,0.07,8.67,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,3.47,0.00,0.00,0.00,0.00,0.03,0.00,0.00
34,71.88,8.06,0.00,0.00,3.21,1.56,4.77,0.13,11.13,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,3.99,0.00,0.00,0.00,0.00,0.03,0.00,0.00
